time,gFx,gFy,gFz,TgF
0.264000,0.5706,0.0469,0.8401,1.017
0.265000,0.5772,0.0623,0.8210,1.006
0.266000,0.5271,0.1052,0.7908,0.956
0.266000,0.5271,0.1040,0.7849,0.951
0.267000,0.5728,0.0742,0.8013,0.988
0.267000,0.5909,0.0576,0.8320,1.022
0.268000,0.5755,0.0400,0.8398,1.019
0.269000,0.5599,0.0378,0.8342,1.005
0.269000,0.5613,0.0347,0.8298,1.002
0.270000,0.5679,0.0232,0.8154,0.994
0.270000,0.5652,0.0212,0.8267,1.002
0.271000,0.5611,0.0232,0.8315,1.003
0.271000,0.5559,0.0295,0.8459,1.013
0.272000,0.5618,0.0405,0.8477,1.018
0.273000,0.5796,0.0471,0.8406,1.022
0.273000,0.5826,0.0466,0.8315,1.016
0.274000,0.5738,0.0481,0.8311,1.011
0.275000,0.5606,0.0476,0.8337,1.006
0.275000,0.5486,0.0481,0.8364,1.001
0.276000,0.5528,0.0395,0.8362,1.003
0.276000,0.5630,0.0388,0.8320,1.005
0.277000,0.5647,0.0405,0.8347,1.009
0.278000,0.5664,0.0513,0.8411,1.015
0.278000,0.5950,0.0466,0.8286,1.021
0.279000,0.5926,0.0430,0.8228,1.015
0.279000,0.5816,0.0395,0.8188,1.005
0.280000,0.5655,0.0393,0.8201,0.997
0.281000,0.5701,0.0342,0.8240,1.003
0.281000,0.5677,0.0310,0.8252,1.002
0.282000,0.5669,0.0295,0.8269,1.003
0.282000,0.5694,0.0261,0.8308,1.008
0.283000,0.5696,0.0254,0.8352,1.011
0.284000,0.5735,0.0288,0.8291,1.009
0.284000,0.5752,0.0308,0.8215,1.003
0.285000,0.5772,0.0334,0.8154,1.000
0.286000,0.5769,0.0361,0.8118,0.997
0.286000,0.5721,0.0356,0.8123,0.994
0.287000,0.5728,0.0383,0.8135,0.996
0.287000,0.5730,0.0398,0.8132,0.996
0.288000,0.5730,0.0408,0.8144,0.997
0.289000,0.5686,0.0413,0.8137,0.994
0.289000,0.5672,0.0439,0.8149,0.994
0.290000,0.5689,0.0452,0.8181,0.997
0.290000,0.5694,0.0439,0.8203,1.000
0.291000,0.5721,0.0442,0.8220,1.002
0.292000,0.5757,0.0417,0.8240,1.006
0.292000,0.5796,0.0410,0.8242,1.008
0.293000,0.5789,0.0403,0.8279,1.011
0.293000,0.5818,0.0381,0.8286,1.013
0.294000,0.5882,0.0388,0.8315,1.019
0.295000,0.5874,0.0391,0.8311,1.018
0.295000,0.5860,0.0381,0.8320,1.018
0.295000,0.5818,0.0381,0.8320,1.016
0.295000,0.5784,0.0361,0.8264,1.009
0.296000,0.5774,0.0371,0.8206,1.004
0.296000,0.5755,0.0427,0.8152,0.999
0.296000,0.5738,0.0378,0.8123,0.995
0.296000,0.5708,0.0376,0.8088,0.991
0.297000,0.5679,0.0359,0.8074,0.988
0.297000,0.5713,0.0337,0.8110,0.993
0.297000,0.5733,0.0283,0.8108,0.993
0.298000,0.5750,0.0293,0.8186,1.001
0.298000,0.5794,0.0283,0.8247,1.008
0.305000,0.5823,0.0269,0.8254,1.011
0.307000,0.5823,0.0283,0.8267,1.012
0.323000,0.5879,0.0286,0.8313,1.019
0.324000,0.5923,0.0276,0.8362,1.025
0.324000,0.5950,0.0293,0.8369,1.027
0.359000,0.5872,0.0278,0.8364,1.022
0.360000,0.5745,0.0220,0.8303,1.010
0.360000,0.5669,0.0186,0.8293,1.005
0.361000,0.5616,0.0193,0.8306,1.003
0.361000,0.5647,0.0186,0.8232,0.998
0.361000,0.5699,0.0168,0.8264,1.004
0.361000,0.5779,0.0210,0.8254,1.008
0.390000,0.5865,0.0242,0.8257,1.013
0.391000,0.5826,0.0249,0.8215,1.007
0.391000,0.5879,0.0261,0.8164,1.006
0.391000,0.5860,0.0247,0.8115,1.001
0.392000,0.5889,0.0276,0.8105,1.002
