time,gFx,gFy,gFz,TgF
0.203000,-0.0878,0.3648,0.9541,1.025
0.204000,-0.0839,0.3670,0.9753,1.045
0.204000,-0.0763,0.3689,0.9912,1.060
0.204000,-0.0688,0.3643,0.9990,1.066
0.204000,-0.0604,0.3557,1.0056,1.068
0.205000,-0.0517,0.3496,1.0092,1.069
0.205000,-0.0478,0.3399,1.0061,1.063
0.206000,-0.0387,0.3362,1.0044,1.060
0.206000,-0.0363,0.3277,0.9958,1.049
0.206000,-0.0343,0.3311,0.9902,1.045
0.207000,-0.0297,0.3318,0.9880,1.043
0.207000,-0.0314,0.3369,0.9841,1.041
0.207000,-0.0324,0.3433,0.9794,1.038
0.207000,-0.0321,0.3435,0.9724,1.032
0.208000,-0.0360,0.3474,0.9658,1.027
0.208000,-0.0397,0.3457,0.9621,1.023
0.208000,-0.0421,0.3477,0.9523,1.015
0.208000,-0.0412,0.3506,0.9494,1.013
0.209000,-0.0460,0.3531,0.9414,1.006
0.209000,-0.0468,0.3535,0.9326,0.998
0.209000,-0.0446,0.3521,0.9262,0.992
0.209000,-0.0487,0.3526,0.9226,0.989
0.210000,-0.0429,0.3543,0.9125,0.980
0.210000,-0.0431,0.3523,0.9045,0.972
0.210000,-0.0419,0.3489,0.8972,0.964
0.210000,-0.0402,0.3504,0.8894,0.957
0.211000,-0.0414,0.3501,0.8886,0.956
0.211000,-0.0390,0.3491,0.8852,0.952
0.211000,-0.0392,0.3509,0.8869,0.955
0.211000,-0.0473,0.3509,0.8906,0.958
0.212000,-0.0495,0.3528,0.8955,0.964
0.212000,-0.0507,0.3543,0.8994,0.968
0.212000,-0.0519,0.3521,0.9050,0.972
0.213000,-0.0539,0.3504,0.9113,0.978
0.213000,-0.0492,0.3499,0.9174,0.983
0.213000,-0.0490,0.3487,0.9196,0.985
0.213000,-0.0438,0.3499,0.9230,0.988
0.214000,-0.0434,0.3506,0.9304,0.995
0.214000,-0.0407,0.3460,0.9301,0.993
0.214000,-0.0402,0.3445,0.9291,0.992
0.214000,-0.0385,0.3450,0.9260,0.989
0.215000,-0.0377,0.3435,0.9216,0.984
0.215000,-0.0382,0.3401,0.9182,0.980
0.215000,-0.0351,0.3418,0.9150,0.977
0.215000,-0.0363,0.3399,0.9194,0.981
0.216000,-0.0360,0.3384,0.9187,0.980
0.221000,-0.0407,0.3377,0.9223,0.983
0.223000,-0.0463,0.3360,0.9213,0.982
0.230000,-0.0458,0.3360,0.9204,0.981
0.232000,-0.0490,0.3369,0.9235,0.984
0.237000,-0.0575,0.3369,0.9218,0.983
0.244000,-0.0573,0.3401,0.9201,0.983
0.247000,-0.0573,0.3416,0.9230,0.986
0.252000,-0.0563,0.3438,0.9331,0.996
0.256000,-0.0580,0.3438,0.9414,1.004
0.261000,-0.0585,0.3443,0.9504,1.013
0.266000,-0.0543,0.3413,0.9567,1.017
0.271000,-0.0521,0.3384,0.9584,1.018
0.278000,-0.0497,0.3362,0.9621,1.020
0.281000,-0.0453,0.3377,0.9548,1.014
0.286000,-0.0419,0.3408,0.9472,1.008
0.290000,-0.0429,0.3435,0.9384,1.000
0.296000,-0.0426,0.3474,0.9287,0.992
0.300000,-0.0487,0.3450,0.9199,0.984
0.305000,-0.0507,0.3482,0.9086,0.974
0.310000,-0.0519,0.3496,0.9016,0.968
0.315000,-0.0497,0.3516,0.8933,0.961
0.319000,-0.0565,0.3526,0.8884,0.957
0.324000,-0.0546,0.3572,0.8803,0.952
0.330000,-0.0568,0.3621,0.8779,0.951
0.334000,-0.0614,0.3645,0.8762,0.951
0.339000,-0.0602,0.3648,0.8784,0.953
0.344000,-0.0583,0.3643,0.8840,0.958
0.349000,-0.0558,0.3626,0.8928,0.965
0.353000,-0.0534,0.3589,0.8989,0.969
0.359000,-0.0539,0.3557,0.9062,0.975
0.364000,-0.0485,0.3533,0.9189,0.986
0.368000,-0.0507,0.3513,0.9245,0.990
0.373000,-0.0500,0.3479,0.9399,1.003
0.378000,-0.0521,0.3467,0.9492,1.012
0.383000,-0.0509,0.3426,0.9572,1.018
0.388000,-0.0478,0.3430,0.9621,1.023
0.395000,-0.0419,0.3443,0.9602,1.021
0.398000,-0.0387,0.3443,0.9628,1.023
0.402000,-0.0360,0.3457,0.9563,1.017
0.407000,-0.0375,0.3467,0.9506,1.013
0.413000,-0.0399,0.3474,0.9406,1.004
0.417000,-0.0482,0.3504,0.9316,0.996
0.422000,-0.0531,0.3509,0.9221,0.988
0.427000,-0.0568,0.3535,0.9196,0.987
0.432000,-0.0609,0.3584,0.9145,0.984
0.437000,-0.0631,0.3609,0.9160,0.987
0.443000,-0.0653,0.3665,0.9145,0.987
0.447000,-0.0641,0.3660,0.9162,0.989
0.451000,-0.0624,0.3697,0.9206,0.994
0.456000,-0.0609,0.3714,0.9272,1.001
0.461000,-0.0587,0.3662,0.9353,1.006
0.466000,-0.0583,0.3643,0.9377,1.008
0.471000,-0.0578,0.3599,0.9482,1.016
0.479000,-0.0546,0.3545,0.9548,1.020
0.481000,-0.0531,0.3511,0.9597,1.023
0.486000,-0.0519,0.3501,0.9641,1.027
0.490000,-0.0524,0.3474,0.9641,1.026
0.495000,-0.0521,0.3467,0.9606,1.023
0.500000,-0.0526,0.3477,0.9531,1.016
0.505000,-0.0534,0.3470,0.9396,1.003
0.510000,-0.0553,0.3484,0.9235,0.989
0.515000,-0.0578,0.3538,0.9082,0.976
0.519000,-0.0634,0.3560,0.8937,0.964
0.524000,-0.0680,0.3594,0.8842,0.957
0.529000,-0.0646,0.3584,0.8789,0.951
0.534000,-0.0692,0.3577,0.8742,0.947
0.539000,-0.0692,0.3579,0.8723,0.945
0.544000,-0.0719,0.3560,0.8671,0.940
0.549000,-0.0741,0.3565,0.8705,0.944
0.553000,-0.0753,0.3545,0.8669,0.940
0.558000,-0.0692,0.3526,0.8725,0.944
0.564000,-0.0634,0.3538,0.8771,0.948
0.568000,-0.0612,0.3496,0.8806,0.949
0.573000,-0.0590,0.3518,0.8894,0.958
0.578000,-0.0597,0.3504,0.8977,0.965
0.583000,-0.0568,0.3443,0.9072,0.972
0.588000,-0.0529,0.3443,0.9145,0.979
0.593000,-0.0529,0.3365,0.9184,0.980
0.597000,-0.0556,0.3286,0.9221,0.980
0.602000,-0.0534,0.3289,0.9201,0.979
0.607000,-0.0478,0.3279,0.9182,0.976
0.612000,-0.0460,0.3323,0.9174,0.977
0.617000,-0.0465,0.3328,0.9140,0.974
0.621000,-0.0492,0.3367,0.9072,0.969
0.627000,-0.0551,0.3404,0.9028,0.966
0.632000,-0.0580,0.3445,0.9013,0.967
0.636000,-0.0639,0.3528,0.9028,0.971
0.641000,-0.0749,0.3550,0.9062,0.976
0.646000,-0.0793,0.3587,0.9096,0.981
0.651000,-0.0876,0.3631,0.9147,0.988
0.656000,-0.0939,0.3655,0.9218,0.996
0.661000,-0.0944,0.3631,0.9287,1.002
0.666000,-0.0924,0.3670,0.9367,1.010
0.670000,-0.0849,0.3653,0.9389,1.011
0.675000,-0.0785,0.3633,0.9372,1.008
0.680000,-0.0709,0.3601,0.9304,1.000
0.685000,-0.0622,0.3626,0.9196,0.990
0.690000,-0.0541,0.3643,0.9103,0.982
0.695000,-0.0480,0.3675,0.9013,0.975
0.700000,-0.0463,0.3655,0.8906,0.964
0.704000,-0.0426,0.3682,0.8837,0.958
0.710000,-0.0453,0.3675,0.8798,0.955
0.714000,-0.0502,0.3677,0.8823,0.957
0.719000,-0.0585,0.3684,0.8881,0.963
0.724000,-0.0614,0.3699,0.9030,0.978
0.729000,-0.0663,0.3699,0.9221,0.996
0.734000,-0.0648,0.3706,0.9421,1.014
0.738000,-0.0697,0.3709,0.9609,1.032
0.743000,-0.0766,0.3745,0.9782,1.050
0.748000,-0.0854,0.3736,0.9841,1.056
0.753000,-0.0895,0.3701,0.9831,1.054
0.758000,-0.0883,0.3714,0.9802,1.052
0.763000,-0.0790,0.3699,0.9731,1.044
0.768000,-0.0539,0.3643,0.9536,1.022
0.772000,-0.0502,0.3628,0.9584,1.026
0.779000,-0.0604,0.3621,0.9506,1.019
0.782000,-0.0668,0.3560,0.9448,1.012
0.787000,-0.0656,0.3535,0.9401,1.007
0.792000,-0.0602,0.3528,0.9421,1.008
0.797000,-0.0507,0.3538,0.9487,1.014
0.802000,-0.0392,0.3513,0.9587,1.022
0.807000,-0.0294,0.3506,0.9719,1.034
0.812000,-0.0297,0.3426,0.9863,1.045
0.816000,-0.0319,0.3345,1.0075,1.062
0.821000,-0.0368,0.3294,1.0219,1.074
0.827000,-0.0421,0.3225,1.0439,1.093
0.831000,-0.0446,0.3162,1.0676,1.114
0.836000,-0.0441,0.3172,1.0896,1.136
0.840000,-0.0370,0.3133,1.0974,1.142
0.846000,-0.0329,0.3094,1.0986,1.142
0.850000,-0.0338,0.3142,1.1059,1.150
0.855000,-0.0370,0.3164,1.1176,1.162
0.860000,-0.0370,0.3162,1.1269,1.171
0.865000,-0.0451,0.3203,1.1289,1.174
0.870000,-0.0551,0.3194,1.1213,1.167
0.874000,-0.0590,0.3228,1.1032,1.151
0.880000,-0.0629,0.3269,1.0744,1.125
0.884000,-0.0695,0.3286,1.0454,1.098
0.889000,-0.0663,0.3338,1.0090,1.065
0.896000,-0.0673,0.3413,0.9746,1.035
0.899000,-0.0656,0.3457,0.9423,1.006
0.904000,-0.0695,0.3560,0.9116,0.981
0.909000,-0.0712,0.3662,0.8808,0.957
0.914000,-0.0727,0.3723,0.8620,0.942
0.918000,-0.0775,0.3770,0.8395,0.924
0.923000,-0.0741,0.3806,0.8232,0.910
0.928000,-0.0768,0.3843,0.8100,0.900
0.933000,-0.0793,0.3853,0.8058,0.897
0.938000,-0.0763,0.3894,0.8066,0.899
0.943000,-0.0656,0.3897,0.8124,0.903
0.948000,-0.0570,0.3875,0.8234,0.912
0.952000,-0.0482,0.3882,0.8439,0.930
0.957000,-0.0419,0.3799,0.8666,0.947
0.962000,-0.0421,0.3733,0.8886,0.965
0.967000,-0.0429,0.3658,0.9106,0.982
0.972000,-0.0419,0.3609,0.9287,0.997
0.979000,-0.0436,0.3584,0.9436,1.010
0.982000,-0.0426,0.3501,0.9492,1.013
0.987000,-0.0441,0.3489,0.9489,1.012
0.991000,-0.0429,0.3462,0.9448,1.007
0.997000,-0.0436,0.3404,0.9384,0.999
1.001000,-0.0407,0.3365,0.9296,0.989
1.006000,-0.0426,0.3379,0.9165,0.978
1.011000,-0.0446,0.3369,0.9123,0.974
1.016000,-0.0487,0.3377,0.9045,0.967
1.021000,-0.0536,0.3387,0.8998,0.963
1.026000,-0.0590,0.3438,0.9001,0.965
1.031000,-0.0653,0.3465,0.9028,0.969
1.036000,-0.0717,0.3474,0.9077,0.975
1.040000,-0.0793,0.3460,0.9201,0.986
1.045000,-0.0810,0.3484,0.9274,0.994
1.050000,-0.0773,0.3472,0.9367,1.002
1.055000,-0.0705,0.3467,0.9436,1.008
1.060000,-0.0612,0.3445,0.9445,1.007
1.065000,-0.0524,0.3394,0.9482,1.008
1.069000,-0.0421,0.3357,0.9516,1.010
1.074000,-0.0346,0.3338,0.9538,1.011
1.080000,-0.0299,0.3286,0.9545,1.010
1.084000,-0.0321,0.3245,0.9528,1.007
1.089000,-0.0304,0.3233,0.9550,1.009
1.094000,-0.0282,0.3223,0.9577,1.011
1.099000,-0.0304,0.3269,0.9477,1.003
1.103000,-0.0324,0.3323,0.9321,0.990
1.108000,-0.0282,0.3382,0.9179,0.979
1.113000,-0.0290,0.3418,0.8935,0.957
1.118000,-0.0316,0.3433,0.8732,0.939
1.123000,-0.0368,0.3496,0.8522,0.922
1.128000,-0.0443,0.3509,0.8349,0.907
1.133000,-0.0514,0.3533,0.8234,0.897
1.137000,-0.0597,0.3528,0.8188,0.894
1.142000,-0.0553,0.3535,0.8193,0.894
1.148000,-0.0509,0.3533,0.8210,0.895
1.152000,-0.0468,0.3531,0.8332,0.906
1.157000,-0.0407,0.3526,0.8461,0.918
1.163000,-0.0377,0.3489,0.8637,0.932
1.167000,-0.0302,0.3433,0.8779,0.943
1.172000,-0.0246,0.3367,0.8989,0.960
1.176000,-0.0250,0.3328,0.9140,0.973
1.182000,-0.0236,0.3291,0.9313,0.988
1.186000,-0.0204,0.3274,0.9480,1.003
1.191000,-0.0194,0.3294,0.9565,1.012
1.196000,-0.0211,0.3321,0.9626,1.018
1.201000,-0.0216,0.3350,0.9584,1.016
1.206000,-0.0250,0.3330,0.9528,1.010
1.212000,-0.0277,0.3408,0.9426,1.003
1.216000,-0.0311,0.3394,0.9357,0.996
1.220000,-0.0346,0.3411,0.9272,0.989
1.225000,-0.0392,0.3399,0.9160,0.978
1.230000,-0.0358,0.3440,0.9057,0.970
1.235000,-0.0370,0.3435,0.9057,0.969
1.240000,-0.0329,0.3399,0.9055,0.968
1.245000,-0.0287,0.3460,0.9069,0.971
1.250000,-0.0294,0.3489,0.9162,0.981
1.254000,-0.0316,0.3465,0.9260,0.989
1.259000,-0.0348,0.3479,0.9326,0.996
1.264000,-0.0436,0.3472,0.9465,1.009
1.270000,-0.0512,0.3467,0.9570,1.019
1.274000,-0.0573,0.3452,0.9682,1.030
1.281000,-0.0614,0.3455,0.9721,1.034
1.284000,-0.0653,0.3443,0.9760,1.037
1.289000,-0.0614,0.3477,0.9785,1.040
1.293000,-0.0614,0.3477,0.9758,1.038
1.298000,-0.0604,0.3528,0.9714,1.035
1.303000,-0.0607,0.3582,0.9614,1.028
1.308000,-0.0646,0.3611,0.9487,1.017
1.313000,-0.0644,0.3638,0.9389,1.009
1.318000,-0.0648,0.3665,0.9282,1.000
1.322000,-0.0607,0.3716,0.9201,0.994
1.328000,-0.0575,0.3731,0.9130,0.988
1.332000,-0.0512,0.3770,0.9082,0.985
1.337000,-0.0485,0.3794,0.9062,0.984
1.342000,-0.0485,0.3802,0.9042,0.982
1.348000,-0.0475,0.3811,0.9040,0.982
1.353000,-0.0399,0.3809,0.9082,0.986
1.357000,-0.0392,0.3777,0.9123,0.988
1.363000,-0.0421,0.3736,0.9221,0.996
1.367000,-0.0402,0.3721,0.9355,1.008
1.372000,-0.0426,0.3716,0.9521,1.023
1.377000,-0.0431,0.3716,0.9650,1.035
1.386000,-0.0460,0.3726,0.9763,1.046
1.388000,-0.0460,0.3733,0.9841,1.054
