time,gFx,gFy,gFz,TgF
0.224000,-0.0531,0.3731,0.9492,1.021
0.229000,-0.0514,0.3719,0.9487,1.020
0.234000,-0.0500,0.3743,0.9458,1.018
0.239000,-0.0487,0.3719,0.9379,1.010
0.252000,-0.0539,0.3723,0.9348,1.008
0.253000,-0.0568,0.3738,0.9270,1.001
0.253000,-0.0636,0.3765,0.9199,0.996
0.258000,-0.0678,0.3789,0.9143,0.992
0.263000,-0.0744,0.3814,0.9099,0.989
0.268000,-0.0812,0.3870,0.9133,0.995
0.273000,-0.0841,0.3960,0.9147,1.000
0.278000,-0.0841,0.4007,0.9147,1.002
0.283000,-0.0866,0.4014,0.9196,1.007
0.287000,-0.0836,0.4029,0.9160,1.004
0.293000,-0.0854,0.3994,0.9147,1.002
0.297000,-0.0836,0.3953,0.9121,0.998
0.302000,-0.0817,0.3924,0.9143,0.998
0.307000,-0.0761,0.3909,0.9106,0.994
0.312000,-0.0670,0.3865,0.9074,0.989
0.317000,-0.0636,0.3882,0.9018,0.984
0.321000,-0.0573,0.3882,0.8959,0.978
0.337000,-0.0514,0.3865,0.8901,0.972
0.338000,-0.0487,0.3821,0.8869,0.967
0.339000,-0.0443,0.3826,0.8823,0.963
0.343000,-0.0426,0.3797,0.8845,0.963
0.349000,-0.0407,0.3782,0.8852,0.963
0.352000,-0.0478,0.3792,0.8830,0.962
0.355000,-0.0502,0.3802,0.8857,0.965
0.360000,-0.0512,0.3802,0.8837,0.963
0.365000,-0.0531,0.3816,0.8889,0.969
0.370000,-0.0553,0.3802,0.8891,0.969
0.377000,-0.0602,0.3833,0.8896,0.971
0.380000,-0.0624,0.3794,0.8872,0.967
0.384000,-0.0658,0.3809,0.8874,0.968
0.389000,-0.0683,0.3792,0.8874,0.967
0.397000,-0.0685,0.3804,0.8859,0.967
0.399000,-0.0688,0.3875,0.8857,0.969
0.404000,-0.0695,0.3836,0.8862,0.968
0.410000,-0.0690,0.3848,0.8852,0.968
0.414000,-0.0661,0.3853,0.8872,0.969
0.418000,-0.0646,0.3853,0.8823,0.965
0.423000,-0.0639,0.3824,0.8789,0.961
0.428000,-0.0609,0.3819,0.8718,0.954
0.433000,-0.0556,0.3836,0.8652,0.948
0.438000,-0.0480,0.3814,0.8596,0.942
0.453000,-0.0387,0.3872,0.8576,0.942
0.454000,-0.0355,0.3855,0.8564,0.940
0.455000,-0.0321,0.3863,0.8581,0.942
0.458000,-0.0333,0.3853,0.8608,0.944
0.465000,-0.0319,0.3838,0.8705,0.952
0.469000,-0.0326,0.3782,0.8872,0.965
0.472000,-0.0333,0.3763,0.9060,0.982
0.478000,-0.0314,0.3760,0.9257,1.000
0.482000,-0.0316,0.3736,0.9480,1.019
0.487000,-0.0311,0.3692,0.9699,1.038
0.491000,-0.0304,0.3658,0.9892,1.055
0.496000,-0.0282,0.3653,1.0036,1.068
0.501000,-0.0319,0.3609,1.0107,1.074
0.506000,-0.0319,0.3618,1.0114,1.075
0.512000,-0.0343,0.3626,1.0036,1.068
0.516000,-0.0373,0.3623,0.9926,1.057
0.521000,-0.0429,0.3650,0.9748,1.042
0.538000,-0.0458,0.3672,0.9570,1.026
0.539000,-0.0480,0.3670,0.9426,1.013
0.540000,-0.0504,0.3704,0.9279,1.000
0.540000,-0.0553,0.3723,0.9152,0.990
0.547000,-0.0585,0.3787,0.9018,0.980
0.552000,-0.0656,0.3789,0.8947,0.974
0.555000,-0.0668,0.3858,0.8867,0.969
0.560000,-0.0641,0.3889,0.8872,0.971
0.565000,-0.0639,0.3936,0.8908,0.976
0.569000,-0.0629,0.3938,0.9013,0.986
0.574000,-0.0602,0.3992,0.9074,0.993
0.579000,-0.0590,0.4012,0.9187,1.004
0.584000,-0.0546,0.4016,0.9267,1.011
0.589000,-0.0504,0.4046,0.9355,1.020
0.596000,-0.0465,0.4034,0.9362,1.020
0.599000,-0.0434,0.4036,0.9384,1.022
0.604000,-0.0402,0.4016,0.9375,1.021
0.610000,-0.0375,0.4009,0.9367,1.020
0.613000,-0.0329,0.4009,0.9335,1.017
0.619000,-0.0331,0.3946,0.9328,1.013
0.625000,-0.0287,0.3965,0.9360,1.017
0.629000,-0.0311,0.3973,0.9340,1.015
0.633000,-0.0316,0.3973,0.9387,1.020
0.638000,-0.0265,0.3992,0.9414,1.023
0.656000,-0.0248,0.3977,0.9401,1.021
0.657000,-0.0297,0.3987,0.9375,1.019
0.658000,-0.0311,0.3933,0.9316,1.012
0.659000,-0.0397,0.3919,0.9279,1.008
0.662000,-0.0456,0.3941,0.9221,1.004
0.671000,-0.0490,0.3948,0.9194,1.002
0.672000,-0.0529,0.3960,0.9213,1.004
0.682000,-0.0504,0.3973,0.9257,1.009
0.684000,-0.0551,0.3975,0.9282,1.011
0.687000,-0.0558,0.3975,0.9304,1.013
0.692000,-0.0561,0.3973,0.9370,1.019
0.697000,-0.0592,0.4004,0.9331,1.017
0.701000,-0.0622,0.3982,0.9294,1.013
0.706000,-0.0678,0.3941,0.9262,1.009
0.712000,-0.0712,0.3982,0.9172,1.002
0.716000,-0.0685,0.4004,0.9106,0.997
0.720000,-0.0688,0.4012,0.9064,0.994
0.725000,-0.0709,0.4002,0.8994,0.987
0.737000,-0.0678,0.4012,0.8945,0.983
0.738000,-0.0714,0.3994,0.8915,0.980
0.740000,-0.0685,0.3973,0.8867,0.974
0.750000,-0.0705,0.3926,0.8896,0.975
0.751000,-0.0651,0.3948,0.8915,0.977
0.754000,-0.0612,0.3958,0.8945,0.980
0.761000,-0.0570,0.3933,0.8984,0.982
0.764000,-0.0575,0.3919,0.9062,0.989
0.769000,-0.0541,0.3885,0.9101,0.991
0.774000,-0.0561,0.3858,0.9116,0.991
0.779000,-0.0565,0.3819,0.9135,0.992
0.784000,-0.0543,0.3792,0.9157,0.993
0.789000,-0.0543,0.3777,0.9230,0.999
0.795000,-0.0536,0.3765,0.9279,1.003
0.798000,-0.0521,0.3789,0.9323,1.008
0.803000,-0.0543,0.3728,0.9331,1.006
0.808000,-0.0609,0.3765,0.9375,1.012
0.813000,-0.0634,0.3738,0.9331,1.007
0.818000,-0.0580,0.3736,0.9338,1.007
0.823000,-0.0604,0.3755,0.9284,1.003
0.837000,-0.0587,0.3772,0.9228,0.999
0.838000,-0.0570,0.3799,0.9184,0.996
0.839000,-0.0561,0.3794,0.9084,0.986
0.842000,-0.0585,0.3841,0.8962,0.977
0.853000,-0.0573,0.3850,0.8879,0.969
0.854000,-0.0553,0.3804,0.8803,0.961
0.857000,-0.0519,0.3811,0.8781,0.959
0.864000,-0.0524,0.3804,0.8786,0.959
0.866000,-0.0526,0.3775,0.8793,0.958
0.871000,-0.0558,0.3792,0.8872,0.966
0.878000,-0.0580,0.3797,0.8962,0.975
0.881000,-0.0583,0.3797,0.9111,0.989
0.886000,-0.0568,0.3780,0.9262,1.002
0.891000,-0.0626,0.3804,0.9428,1.019
0.895000,-0.0714,0.3792,0.9538,1.029
0.900000,-0.0746,0.3799,0.9638,1.039
0.905000,-0.0822,0.3868,0.9677,1.045
0.911000,-0.0824,0.3870,0.9687,1.046
0.915000,-0.0807,0.3853,0.9631,1.040
0.920000,-0.0841,0.3904,0.9536,1.034
0.925000,-0.0802,0.3902,0.9426,1.023
0.931000,-0.0771,0.3863,0.9289,1.009
0.936000,-0.0717,0.3865,0.9113,0.992
0.939000,-0.0663,0.3885,0.8991,0.982
0.944000,-0.0597,0.3865,0.8830,0.966
0.949000,-0.0619,0.3858,0.8725,0.956
0.953000,-0.0597,0.3877,0.8649,0.950
0.959000,-0.0604,0.3911,0.8579,0.945
0.963000,-0.0639,0.3870,0.8549,0.941
0.969000,-0.0644,0.3882,0.8535,0.940
0.973000,-0.0636,0.3863,0.8605,0.945
0.978000,-0.0658,0.3914,0.8752,0.961
0.983000,-0.0600,0.3953,0.8940,0.979
0.988000,-0.0622,0.3943,0.9157,0.999
0.995000,-0.0622,0.3929,0.9370,1.018
0.998000,-0.0612,0.3948,0.9541,1.034
1.002000,-0.0578,0.3933,0.9726,1.051
1.007000,-0.0568,0.3868,0.9851,1.060
1.012000,-0.0556,0.3833,0.9946,1.067
1.017000,-0.0573,0.3838,0.9963,1.069
1.022000,-0.0553,0.3777,0.9926,1.064
1.032000,-0.0570,0.3738,0.9838,1.054
1.033000,-0.0526,0.3767,0.9724,1.044
1.037000,-0.0446,0.3745,0.9589,1.030
1.042000,-0.0426,0.3743,0.9453,1.018
1.052000,-0.0402,0.3728,0.9304,1.003
1.053000,-0.0414,0.3736,0.9174,0.991
1.056000,-0.0431,0.3738,0.9064,0.981
1.063000,-0.0438,0.3777,0.8923,0.970
1.066000,-0.0465,0.3809,0.8857,0.965
1.071000,-0.0487,0.3819,0.8779,0.959
1.076000,-0.0539,0.3850,0.8771,0.959
1.080000,-0.0648,0.3831,0.8740,0.956
1.085000,-0.0690,0.3868,0.8813,0.965
1.090000,-0.0741,0.3894,0.8918,0.976
1.097000,-0.0753,0.3933,0.9064,0.991
1.100000,-0.0729,0.3936,0.9226,1.006
1.105000,-0.0702,0.3958,0.9387,1.021
1.110000,-0.0709,0.3980,0.9462,1.029
1.115000,-0.0685,0.3958,0.9511,1.032
1.120000,-0.0617,0.3953,0.9489,1.030
1.125000,-0.0551,0.3936,0.9536,1.033
1.133000,-0.0536,0.3902,0.9431,1.022
1.138000,-0.0492,0.3855,0.9370,1.014
1.139000,-0.0456,0.3824,0.9323,1.009
1.151000,-0.0446,0.3792,0.9213,0.997
1.153000,-0.0402,0.3760,0.9143,0.989
1.154000,-0.0377,0.3728,0.9060,0.980
1.158000,-0.0370,0.3719,0.8955,0.970
1.165000,-0.0382,0.3728,0.8911,0.967
1.168000,-0.0373,0.3770,0.8886,0.966
1.173000,-0.0451,0.3777,0.8901,0.968
1.179000,-0.0539,0.3784,0.8928,0.971
1.183000,-0.0631,0.3794,0.8996,0.978
1.188000,-0.0670,0.3797,0.9101,0.988
1.193000,-0.0717,0.3841,0.9223,1.002
1.198000,-0.0746,0.3850,0.9306,1.010
1.202000,-0.0761,0.3916,0.9384,1.020
1.207000,-0.0773,0.3985,0.9389,1.023
1.212000,-0.0797,0.4004,0.9379,1.023
1.217000,-0.0810,0.4004,0.9309,1.017
1.222000,-0.0773,0.3965,0.9257,1.010
1.227000,-0.0744,0.3977,0.9230,1.008
1.234000,-0.0705,0.3911,0.9179,1.000
1.237000,-0.0619,0.3870,0.9221,1.002
1.242000,-0.0548,0.3850,0.9248,1.003
1.251000,-0.0524,0.3789,0.9367,1.012
1.252000,-0.0490,0.3765,0.9480,1.021
1.256000,-0.0497,0.3733,0.9575,1.029
1.268000,-0.0495,0.3726,0.9668,1.037
1.269000,-0.0485,0.3743,0.9780,1.048
1.271000,-0.0524,0.3758,0.9807,1.052
1.275000,-0.0568,0.3719,0.9787,1.049
1.280000,-0.0602,0.3765,0.9736,1.046
1.285000,-0.0622,0.3789,0.9599,1.034
1.290000,-0.0641,0.3797,0.9499,1.025
1.295000,-0.0673,0.3848,0.9365,1.015
1.300000,-0.0734,0.3885,0.9204,1.002
1.305000,-0.0702,0.3916,0.9042,0.988
1.309000,-0.0714,0.3899,0.8918,0.976
1.314000,-0.0678,0.3872,0.8867,0.970
1.319000,-0.0590,0.3880,0.8857,0.969
1.324000,-0.0539,0.3855,0.8937,0.975
1.336000,-0.0434,0.3838,0.9042,0.983
1.338000,-0.0407,0.3819,0.9184,0.995
1.340000,-0.0331,0.3784,0.9360,1.010
1.344000,-0.0302,0.3731,0.9489,1.020
1.362000,-0.0228,0.3704,0.9636,1.033
1.364000,-0.0165,0.3662,0.9724,1.039
1.365000,-0.0158,0.3655,0.9804,1.046
1.365000,-0.0145,0.3680,0.9824,1.049
1.368000,-0.0177,0.3694,0.9794,1.047
1.372000,-0.0180,0.3692,0.9682,1.036
1.377000,-0.0189,0.3723,0.9506,1.021
1.382000,-0.0211,0.3733,0.9331,1.005
1.387000,-0.0236,0.3736,0.9125,0.986
1.392000,-0.0304,0.3760,0.8964,0.973
1.397000,-0.0385,0.3767,0.8857,0.963
1.402000,-0.0470,0.3824,0.8747,0.956
1.407000,-0.0558,0.3880,0.8723,0.956
1.413000,-0.0673,0.3933,0.8715,0.959
1.417000,-0.0736,0.3965,0.8752,0.964
1.422000,-0.0731,0.3987,0.8847,0.973
1.427000,-0.0707,0.3997,0.8986,0.986
1.432000,-0.0668,0.3965,0.9135,0.998
1.436000,-0.0646,0.3968,0.9294,1.013
1.441000,-0.0634,0.3899,0.9465,1.026
1.453000,-0.0585,0.3877,0.9577,1.035
1.454000,-0.0539,0.3870,0.9641,1.040
1.457000,-0.0475,0.3841,0.9650,1.040
1.461000,-0.0473,0.3826,0.9643,1.039
1.483000,-0.0473,0.3828,0.9626,1.037
1.484000,-0.0495,0.3858,0.9614,1.037
1.485000,-0.0539,0.3907,0.9553,1.033
1.485000,-0.0607,0.3931,0.9443,1.025
1.486000,-0.0673,0.3985,0.9306,1.015
1.490000,-0.0690,0.3980,0.9157,1.001
1.495000,-0.0702,0.3975,0.9035,0.990
1.500000,-0.0670,0.4007,0.8930,0.981
1.505000,-0.0646,0.4012,0.8864,0.975
1.510000,-0.0675,0.4038,0.8742,0.965
1.516000,-0.0661,0.4004,0.8649,0.955
1.519000,-0.0612,0.3970,0.8630,0.952
1.526000,-0.0607,0.3938,0.8664,0.954
1.537000,-0.0580,0.3907,0.8764,0.961
1.539000,-0.0561,0.3872,0.8906,0.973
1.540000,-0.0512,0.3846,0.9084,0.988
1.544000,-0.0509,0.3843,0.9245,1.003
1.561000,-0.0534,0.3831,0.9394,1.016
1.562000,-0.0575,0.3828,0.9514,1.027
1.563000,-0.0631,0.3799,0.9521,1.027
1.563000,-0.0668,0.3843,0.9528,1.030
1.567000,-0.0690,0.3865,0.9504,1.028
1.572000,-0.0727,0.3892,0.9433,1.023
1.578000,-0.0712,0.3892,0.9367,1.017
1.583000,-0.0683,0.3897,0.9245,1.006
1.587000,-0.0666,0.3914,0.9135,0.996
1.592000,-0.0644,0.3887,0.8959,0.979
1.597000,-0.0614,0.3882,0.8852,0.969
1.602000,-0.0587,0.3894,0.8727,0.957
1.606000,-0.0580,0.3887,0.8688,0.954
1.613000,-0.0570,0.3858,0.8640,0.948
1.618000,-0.0514,0.3833,0.8703,0.952
1.621000,-0.0502,0.3819,0.8769,0.958
1.627000,-0.0526,0.3809,0.8886,0.968
1.631000,-0.0509,0.3792,0.9001,0.978
1.638000,-0.0526,0.3794,0.9118,0.989
1.641000,-0.0543,0.3794,0.9189,0.996
1.654000,-0.0534,0.3824,0.9213,0.999
1.655000,-0.0534,0.3787,0.9248,1.001
1.656000,-0.0495,0.3833,0.9311,1.008
1.661000,-0.0470,0.3838,0.9277,1.005
1.677000,-0.0419,0.3838,0.9248,1.002
1.678000,-0.0404,0.3811,0.9147,0.992
1.679000,-0.0424,0.3824,0.9091,0.987
1.679000,-0.0438,0.3811,0.9016,0.980
1.684000,-0.0451,0.3816,0.8981,0.977
1.689000,-0.0470,0.3780,0.8964,0.974
1.694000,-0.0495,0.3814,0.8898,0.969
1.699000,-0.0575,0.3848,0.8850,0.967
1.704000,-0.0575,0.3885,0.8859,0.969
1.709000,-0.0612,0.3882,0.8869,0.970
1.713000,-0.0631,0.3914,0.8891,0.973
1.718000,-0.0575,0.3943,0.8915,0.977
1.723000,-0.0592,0.3990,0.8935,0.980
1.736000,-0.0580,0.3992,0.8915,0.979
1.737000,-0.0568,0.3938,0.8901,0.975
1.738000,-0.0524,0.3970,0.8930,0.979
1.745000,-0.0500,0.4009,0.8942,0.981
1.757000,-0.0475,0.3994,0.9011,0.987
1.758000,-0.0497,0.4021,0.9050,0.992
1.758000,-0.0463,0.4024,0.9077,0.994
1.763000,-0.0470,0.3970,0.9108,0.995
1.767000,-0.0478,0.3936,0.9172,0.999
1.772000,-0.0451,0.3931,0.9235,1.005
1.777000,-0.0441,0.3899,0.9313,1.011
1.781000,-0.0431,0.3872,0.9401,1.018
1.786000,-0.0448,0.3870,0.9458,1.023
1.791000,-0.0463,0.3824,0.9541,1.029
1.797000,-0.0434,0.3841,0.9555,1.031
1.801000,-0.0443,0.3850,0.9538,1.030
1.806000,-0.0482,0.3802,0.9475,1.022
1.814000,-0.0558,0.3821,0.9406,1.017
1.817000,-0.0578,0.3833,0.9287,1.006
1.821000,-0.0666,0.3885,0.9216,1.002
1.826000,-0.0688,0.3926,0.9082,0.992
1.831000,-0.0736,0.3965,0.8981,0.985
1.836000,-0.0724,0.4009,0.8928,0.981
1.840000,-0.0768,0.4048,0.8898,0.981
1.855000,-0.0746,0.4058,0.8886,0.980
1.857000,-0.0709,0.4036,0.8918,0.981
1.857000,-0.0670,0.4014,0.9030,0.990
1.861000,-0.0600,0.4009,0.9096,0.996
1.876000,-0.0561,0.3999,0.9189,1.004
1.877000,-0.0526,0.3960,0.9238,1.006
1.877000,-0.0492,0.3951,0.9296,1.011
1.883000,-0.0490,0.3904,0.9287,1.009
1.884000,-0.0497,0.3899,0.9265,1.006
1.889000,-0.0492,0.3885,0.9250,1.004
1.893000,-0.0524,0.3924,0.9250,1.006
1.898000,-0.0534,0.3907,0.9204,1.001
1.903000,-0.0583,0.3919,0.9130,0.995
1.909000,-0.0614,0.3953,0.9089,0.993
1.917000,-0.0614,0.3968,0.9013,0.987
1.918000,-0.0609,0.3963,0.8898,0.976
1.923000,-0.0592,0.3951,0.8810,0.967
1.928000,-0.0539,0.3948,0.8764,0.963
1.939000,-0.0502,0.3943,0.8730,0.959
1.940000,-0.0460,0.3951,0.8742,0.960
1.943000,-0.0395,0.3902,0.8789,0.962
1.959000,-0.0387,0.3850,0.8874,0.968
1.959000,-0.0341,0.3833,0.9001,0.979
1.960000,-0.0355,0.3792,0.9111,0.987
1.966000,-0.0329,0.3753,0.9226,0.997
1.967000,-0.0324,0.3743,0.9343,1.007
1.972000,-0.0346,0.3738,0.9465,1.018
1.977000,-0.0387,0.3753,0.9501,1.022
1.981000,-0.0407,0.3767,0.9516,1.024
1.986000,-0.0446,0.3824,0.9438,1.019
1.991000,-0.0492,0.3872,0.9377,1.016
1.998000,-0.0514,0.3899,0.9294,1.009
2.001000,-0.0529,0.3921,0.9177,0.999
2.006000,-0.0600,0.3958,0.9091,0.993
2.011000,-0.0595,0.3951,0.9003,0.985
2.016000,-0.0641,0.3931,0.8962,0.981
2.020000,-0.0595,0.3977,0.8930,0.979
2.025000,-0.0597,0.4012,0.8896,0.978
2.039000,-0.0561,0.3997,0.8928,0.980
2.041000,-0.0580,0.4021,0.8920,0.980
2.042000,-0.0580,0.4048,0.8998,0.988
2.045000,-0.0570,0.4063,0.9099,0.998
2.058000,-0.0556,0.4058,0.9172,1.004
2.059000,-0.0548,0.4024,0.9235,1.009
2.060000,-0.0526,0.4048,0.9296,1.015
2.069000,-0.0541,0.4051,0.9294,1.015
2.070000,-0.0519,0.4099,0.9309,1.018
2.074000,-0.0478,0.4087,0.9284,1.016
2.078000,-0.0421,0.4082,0.9291,1.016
2.084000,-0.0395,0.4114,0.9250,1.013
2.088000,-0.0429,0.4121,0.9252,1.014
2.093000,-0.0421,0.4143,0.9265,1.016
2.098000,-0.0373,0.4126,0.9279,1.016
2.104000,-0.0395,0.4114,0.9257,1.014
2.108000,-0.0351,0.4131,0.9255,1.014
2.113000,-0.0387,0.4087,0.9299,1.016
2.118000,-0.0375,0.4090,0.9335,1.020
2.122000,-0.0368,0.4075,0.9443,1.029
2.127000,-0.0385,0.4034,0.9528,1.035
2.139000,-0.0421,0.4016,0.9592,1.041
2.141000,-0.0443,0.3965,0.9616,1.041
2.142000,-0.0458,0.3902,0.9609,1.038
2.158000,-0.0473,0.3858,0.9611,1.037
2.159000,-0.0534,0.3858,0.9619,1.038
2.159000,-0.0534,0.3853,0.9682,1.043
2.162000,-0.0558,0.3889,0.9709,1.047
2.169000,-0.0583,0.3882,0.9724,1.049
2.171000,-0.0600,0.3911,0.9699,1.048
2.176000,-0.0617,0.3907,0.9602,1.038
2.181000,-0.0636,0.3914,0.9538,1.033
2.185000,-0.0685,0.3941,0.9448,1.026
2.191000,-0.0666,0.3948,0.9394,1.021
2.195000,-0.0688,0.3985,0.9306,1.015
2.202000,-0.0656,0.4070,0.9233,1.011
2.205000,-0.0619,0.4095,0.9143,1.004
2.211000,-0.0614,0.4148,0.8981,0.991
2.216000,-0.0602,0.4134,0.8869,0.980
2.220000,-0.0585,0.4124,0.8781,0.972
2.226000,-0.0556,0.4048,0.8749,0.966
2.238000,-0.0536,0.4043,0.8798,0.970
2.240000,-0.0509,0.3997,0.8842,0.972
2.241000,-0.0495,0.3977,0.8876,0.974
2.244000,-0.0438,0.3951,0.8886,0.973
2.258000,-0.0375,0.3919,0.8952,0.978
2.259000,-0.0343,0.3885,0.9045,0.985
2.259000,-0.0341,0.3872,0.9106,0.990
2.268000,-0.0382,0.3880,0.9191,0.998
2.269000,-0.0424,0.3860,0.9201,0.999
2.273000,-0.0473,0.3816,0.9252,1.002
2.278000,-0.0490,0.3787,0.9313,1.007
2.283000,-0.0502,0.3833,0.9313,1.008
2.288000,-0.0529,0.3868,0.9313,1.010
2.293000,-0.0526,0.3911,0.9248,1.005
2.300000,-0.0512,0.3887,0.9160,0.996
2.302000,-0.0543,0.3892,0.9042,0.986
2.307000,-0.0521,0.3924,0.8874,0.972
2.312000,-0.0480,0.3904,0.8757,0.960
2.318000,-0.0468,0.3914,0.8605,0.947
2.321000,-0.0475,0.3907,0.8471,0.934
2.326000,-0.0468,0.3892,0.8415,0.928
2.335000,-0.0434,0.3909,0.8391,0.927
2.337000,-0.0424,0.3870,0.8361,0.922
2.341000,-0.0436,0.3880,0.8403,0.927
2.346000,-0.0451,0.3897,0.8510,0.937
2.352000,-0.0451,0.3868,0.8605,0.945
2.355000,-0.0470,0.3863,0.8769,0.959
2.360000,-0.0526,0.3836,0.8986,0.978
2.365000,-0.0561,0.3824,0.9167,0.995
2.370000,-0.0541,0.3848,0.9331,1.011
2.375000,-0.0543,0.3865,0.9480,1.025
2.382000,-0.0565,0.3870,0.9575,1.034
2.384000,-0.0568,0.3877,0.9628,1.040
2.390000,-0.0607,0.3916,0.9619,1.040
2.396000,-0.0568,0.3889,0.9560,1.034
2.401000,-0.0558,0.3911,0.9521,1.031
2.405000,-0.0512,0.3909,0.9409,1.020
2.410000,-0.0478,0.3924,0.9306,1.011
2.416000,-0.0448,0.3897,0.9187,0.999
2.419000,-0.0412,0.3899,0.9018,0.983
2.424000,-0.0382,0.3882,0.8903,0.972
2.429000,-0.0370,0.3868,0.8845,0.966
2.435000,-0.0385,0.3863,0.8847,0.966
2.438000,-0.0385,0.3865,0.8854,0.967
2.443000,-0.0414,0.3899,0.8925,0.975
2.449000,-0.0429,0.3919,0.9003,0.983
2.452000,-0.0507,0.3968,0.9116,0.995
2.457000,-0.0534,0.3973,0.9196,1.003
2.463000,-0.0583,0.3982,0.9248,1.009
2.468000,-0.0622,0.3997,0.9270,1.011
2.472000,-0.0617,0.3992,0.9243,1.009
2.477000,-0.0622,0.4019,0.9245,1.010
2.482000,-0.0587,0.3980,0.9226,1.006
2.486000,-0.0526,0.3970,0.9226,1.006
2.491000,-0.0456,0.3965,0.9233,1.006
2.497000,-0.0377,0.3931,0.9282,1.009
2.501000,-0.0268,0.3902,0.9338,1.012
2.506000,-0.0197,0.3865,0.9323,1.009
2.511000,-0.0153,0.3819,0.9350,1.010
2.517000,-0.0092,0.3804,0.9370,1.011
2.521000,-0.0116,0.3811,0.9401,1.015
2.528000,-0.0116,0.3863,0.9416,1.018
2.536000,-0.0182,0.3853,0.9409,1.017
2.537000,-0.0246,0.3855,0.9382,1.015
2.542000,-0.0343,0.3916,0.9335,1.013
2.545000,-0.0409,0.3936,0.9267,1.008
2.551000,-0.0478,0.3946,0.9145,0.997
2.555000,-0.0531,0.3953,0.9103,0.994
2.560000,-0.0553,0.3973,0.9030,0.988
2.566000,-0.0573,0.3938,0.8989,0.983
2.570000,-0.0587,0.3924,0.9025,0.986
2.574000,-0.0524,0.3916,0.9094,0.992
2.579000,-0.0502,0.3897,0.9194,1.000
2.584000,-0.0480,0.3916,0.9260,1.007
2.589000,-0.0458,0.3941,0.9284,1.010
2.594000,-0.0456,0.3965,0.9301,1.012
2.599000,-0.0404,0.3943,0.9287,1.010
2.604000,-0.0348,0.3948,0.9240,1.005
2.609000,-0.0311,0.3938,0.9204,1.002
2.615000,-0.0243,0.3938,0.9130,0.995
2.618000,-0.0192,0.3953,0.9060,0.989
2.623000,-0.0167,0.3960,0.9008,0.984
2.629000,-0.0175,0.3899,0.8925,0.974
2.633000,-0.0172,0.3877,0.8889,0.970
2.638000,-0.0175,0.3846,0.8896,0.969
2.643000,-0.0187,0.3819,0.8898,0.968
2.653000,-0.0253,0.3831,0.8930,0.972
2.655000,-0.0307,0.3819,0.9016,0.980
2.657000,-0.0385,0.3850,0.9101,0.989
2.663000,-0.0460,0.3848,0.9179,0.996
2.672000,-0.0531,0.3909,0.9270,1.007
2.673000,-0.0583,0.3907,0.9345,1.015
2.677000,-0.0612,0.3919,0.9379,1.018
2.688000,-0.0636,0.3887,0.9440,1.023
2.689000,-0.0612,0.3902,0.9377,1.017
2.691000,-0.0604,0.3875,0.9309,1.010
2.697000,-0.0617,0.3863,0.9238,1.003
2.701000,-0.0558,0.3875,0.9199,1.000
2.706000,-0.0541,0.3880,0.9118,0.992
