time,gFx,gFy,gFz,TgF
0.983000,-0.0819,0.3521,0.9724,1.037
0.984000,-0.0814,0.3648,1.0066,1.074
0.985000,-0.0817,0.3640,1.0293,1.095
0.985000,-0.0819,0.3587,1.0378,1.101
0.986000,-0.0888,0.3511,1.0332,1.095
0.987000,-0.0910,0.3479,1.0244,1.086
0.987000,-0.0885,0.3396,1.0090,1.068
0.988000,-0.0856,0.3384,1.0012,1.060
0.988000,-0.0758,0.3418,0.9958,1.056
0.989000,-0.0678,0.3443,0.9899,1.050
0.990000,-0.0570,0.3448,0.9853,1.045
0.990000,-0.0526,0.3426,0.9763,1.036
0.991000,-0.0495,0.3399,0.9719,1.031
0.991000,-0.0482,0.3369,0.9692,1.027
0.992000,-0.0512,0.3389,0.9677,1.027
0.993000,-0.0482,0.3413,0.9660,1.026
0.993000,-0.0512,0.3457,0.9655,1.027
0.994000,-0.0473,0.3472,0.9660,1.028
0.994000,-0.0463,0.3462,0.9646,1.026
0.995000,-0.0431,0.3489,0.9646,1.027
0.996000,-0.0355,0.3457,0.9636,1.024
0.996000,-0.0324,0.3457,0.9558,1.017
0.997000,-0.0294,0.3474,0.9448,1.007
0.997000,-0.0219,0.3423,0.9355,0.996
0.998000,-0.0194,0.3418,0.9187,0.980
1.000000,-0.0187,0.3418,0.9060,0.968
1.000000,-0.0182,0.3430,0.8945,0.958
1.001000,-0.0214,0.3452,0.8796,0.945
1.001000,-0.0236,0.3452,0.8725,0.939
1.002000,-0.0226,0.3465,0.8635,0.931
1.003000,-0.0241,0.3482,0.8571,0.925
1.003000,-0.0287,0.3509,0.8566,0.926
1.003000,-0.0304,0.3491,0.8608,0.929
1.004000,-0.0326,0.3443,0.8718,0.938
1.004000,-0.0365,0.3443,0.8835,0.949
1.004000,-0.0368,0.3440,0.8998,0.964
1.005000,-0.0358,0.3438,0.9162,0.979
1.005000,-0.0265,0.3423,0.9328,0.994
1.005000,-0.0241,0.3387,0.9528,1.012
1.006000,-0.0170,0.3382,0.9646,1.022
1.006000,-0.0150,0.3330,0.9768,1.032
1.006000,-0.0133,0.3308,0.9865,1.041
1.006000,-0.0143,0.3247,0.9943,1.046
1.007000,-0.0238,0.3213,0.9968,1.048
1.007000,-0.0285,0.3203,0.9939,1.045
1.007000,-0.0412,0.3196,0.9902,1.041
1.008000,-0.0517,0.3196,0.9890,1.041
1.008000,-0.0600,0.3286,0.9912,1.046
1.008000,-0.0675,0.3311,0.9924,1.048
1.008000,-0.0697,0.3308,0.9887,1.045
1.009000,-0.0734,0.3306,0.9782,1.035
1.009000,-0.0763,0.3321,0.9694,1.028
1.009000,-0.0793,0.3330,0.9560,1.015
1.009000,-0.0827,0.3308,0.9433,1.003
1.010000,-0.0802,0.3328,0.9311,0.992
1.010000,-0.0722,0.3369,0.9252,0.987
1.010000,-0.0685,0.3384,0.9184,0.981
1.011000,-0.0617,0.3438,0.9101,0.975
1.011000,-0.0612,0.3450,0.9020,0.968
1.011000,-0.0617,0.3462,0.8967,0.963
1.012000,-0.0619,0.3472,0.8913,0.959
1.012000,-0.0663,0.3430,0.8898,0.956
1.013000,-0.0575,0.3418,0.8955,0.960
1.013000,-0.0568,0.3394,0.9052,0.968
1.013000,-0.0509,0.3345,0.9155,0.976
1.013000,-0.0441,0.3294,0.9248,0.983
1.014000,-0.0438,0.3321,0.9328,0.991
1.014000,-0.0431,0.3313,0.9379,0.996
1.014000,-0.0375,0.3291,0.9387,0.995
1.015000,-0.0348,0.3277,0.9414,0.997
1.015000,-0.0346,0.3284,0.9436,1.000
1.016000,-0.0336,0.3264,0.9448,1.000
1.016000,-0.0375,0.3301,0.9462,1.003
1.017000,-0.0370,0.3299,0.9401,0.997
1.017000,-0.0395,0.3303,0.9326,0.990
1.017000,-0.0426,0.3313,0.9245,0.983
1.018000,-0.0448,0.3347,0.9167,0.977
1.018000,-0.0468,0.3338,0.9082,0.969
1.018000,-0.0475,0.3365,0.9003,0.962
1.019000,-0.0500,0.3408,0.8940,0.958
1.019000,-0.0517,0.3404,0.8913,0.955
1.020000,-0.0548,0.3352,0.8891,0.952
1.020000,-0.0583,0.3338,0.8935,0.956
1.020000,-0.0648,0.3333,0.8972,0.959
1.021000,-0.0702,0.3325,0.9091,0.971
1.021000,-0.0753,0.3355,0.9145,0.977
1.021000,-0.0739,0.3352,0.9235,0.985
1.021000,-0.0702,0.3365,0.9223,0.984
1.022000,-0.0607,0.3396,0.9235,0.986
1.022000,-0.0570,0.3406,0.9199,0.983
1.022000,-0.0531,0.3399,0.9162,0.979
1.023000,-0.0504,0.3421,0.9096,0.973
1.023000,-0.0438,0.3394,0.9079,0.970
1.023000,-0.0421,0.3384,0.9062,0.968
1.024000,-0.0409,0.3355,0.9055,0.966
1.024000,-0.0370,0.3379,0.9096,0.971
1.024000,-0.0404,0.3374,0.9157,0.977
1.025000,-0.0416,0.3411,0.9245,0.986
1.025000,-0.0473,0.3399,0.9379,0.999
1.025000,-0.0514,0.3408,0.9514,1.012
1.026000,-0.0519,0.3394,0.9636,1.023
1.026000,-0.0587,0.3394,0.9748,1.034
1.027000,-0.0587,0.3396,0.9824,1.041
1.027000,-0.0590,0.3408,0.9831,1.042
1.028000,-0.0595,0.3369,0.9775,1.036
1.028000,-0.0556,0.3352,0.9741,1.032
1.028000,-0.0529,0.3408,0.9707,1.030
1.029000,-0.0558,0.3416,0.9636,1.024
1.029000,-0.0614,0.3457,0.9597,1.022
1.030000,-0.0705,0.3477,0.9589,1.022
1.030000,-0.0714,0.3535,0.9548,1.021
1.030000,-0.0771,0.3575,0.9470,1.015
1.031000,-0.0800,0.3567,0.9331,1.002
1.031000,-0.0854,0.3638,0.9179,0.991
1.032000,-0.0917,0.3697,0.9006,0.978
1.032000,-0.1005,0.3719,0.8894,0.969
1.033000,-0.0971,0.3760,0.8771,0.959
1.033000,-0.0951,0.3755,0.8696,0.952
1.034000,-0.0951,0.3784,0.8657,0.950
1.034000,-0.0934,0.3806,0.8662,0.951
1.035000,-0.0929,0.3784,0.8688,0.952
1.035000,-0.0905,0.3758,0.8793,0.961
1.035000,-0.0919,0.3689,0.8930,0.971
1.036000,-0.0907,0.3697,0.8981,0.975
1.036000,-0.0768,0.3616,0.9082,0.981
1.037000,-0.0670,0.3587,0.9113,0.982
1.037000,-0.0556,0.3521,0.9226,0.989
1.037000,-0.0487,0.3465,0.9348,0.998
1.038000,-0.0429,0.3426,0.9460,1.007
1.038000,-0.0404,0.3350,0.9638,1.021
1.038000,-0.0426,0.3303,0.9799,1.035
1.039000,-0.0480,0.3255,0.9982,1.051
1.039000,-0.0504,0.3303,1.0136,1.067
1.040000,-0.0617,0.3296,1.0297,1.083
1.040000,-0.0675,0.3289,1.0373,1.090
1.040000,-0.0761,0.3325,1.0361,1.091
1.041000,-0.0810,0.3308,1.0315,1.086
1.041000,-0.0810,0.3340,1.0234,1.080
1.041000,-0.0841,0.3355,1.0085,1.066
1.042000,-0.0883,0.3357,0.9987,1.057
1.042000,-0.0888,0.3362,0.9868,1.046
1.042000,-0.0902,0.3372,0.9755,1.036
1.043000,-0.0819,0.3338,0.9731,1.032
1.043000,-0.0768,0.3343,0.9697,1.029
1.043000,-0.0678,0.3360,0.9689,1.028
1.044000,-0.0568,0.3387,0.9670,1.026
1.044000,-0.0485,0.3394,0.9650,1.024
1.044000,-0.0368,0.3350,0.9650,1.022
1.045000,-0.0285,0.3330,0.9626,1.019
1.045000,-0.0219,0.3350,0.9624,1.019
1.045000,-0.0209,0.3340,0.9567,1.014
1.046000,-0.0226,0.3365,0.9514,1.009
1.046000,-0.0233,0.3401,0.9497,1.009
1.047000,-0.0268,0.3440,0.9428,1.004
1.047000,-0.0382,0.3509,0.9355,1.000
1.047000,-0.0473,0.3543,0.9291,0.996
1.048000,-0.0622,0.3594,0.9187,0.988
1.048000,-0.0719,0.3604,0.9094,0.981
1.048000,-0.0758,0.3638,0.9064,0.980
1.048000,-0.0722,0.3648,0.9113,0.984
1.049000,-0.0639,0.3699,0.9084,0.983
1.049000,-0.0531,0.3645,0.9060,0.978
1.050000,-0.0412,0.3594,0.9055,0.975
1.050000,-0.0324,0.3550,0.9077,0.975
1.050000,-0.0246,0.3482,0.9079,0.973
1.051000,-0.0189,0.3443,0.9133,0.976
1.051000,-0.0143,0.3389,0.9189,0.980
1.051000,-0.0133,0.3372,0.9248,0.984
1.052000,-0.0136,0.3384,0.9248,0.985
1.052000,-0.0180,0.3408,0.9238,0.985
1.052000,-0.0290,0.3399,0.9230,0.984
1.053000,-0.0341,0.3435,0.9199,0.983
1.053000,-0.0419,0.3423,0.9199,0.982
1.053000,-0.0448,0.3470,0.9184,0.983
1.053000,-0.0490,0.3501,0.9152,0.981
1.054000,-0.0482,0.3526,0.9194,0.986
1.054000,-0.0517,0.3592,0.9145,0.984
1.054000,-0.0509,0.3589,0.9103,0.980
1.054000,-0.0548,0.3626,0.9020,0.974
1.055000,-0.0590,0.3636,0.8913,0.964
1.055000,-0.0602,0.3643,0.8879,0.962
1.055000,-0.0636,0.3626,0.8857,0.959
1.055000,-0.0714,0.3609,0.8915,0.964
1.056000,-0.0795,0.3623,0.8977,0.971
1.056000,-0.0807,0.3645,0.9023,0.976
1.056000,-0.0805,0.3638,0.9118,0.985
1.056000,-0.0788,0.3601,0.9145,0.986
1.057000,-0.0731,0.3555,0.9194,0.988
1.057000,-0.0636,0.3523,0.9331,0.999
1.057000,-0.0563,0.3472,0.9418,1.005
1.057000,-0.0495,0.3404,0.9497,1.010
1.058000,-0.0407,0.3352,0.9580,1.016
1.058000,-0.0402,0.3301,0.9648,1.020
1.058000,-0.0397,0.3318,0.9631,1.019
1.058000,-0.0475,0.3365,0.9584,1.017
1.059000,-0.0551,0.3401,0.9523,1.013
1.059000,-0.0624,0.3467,0.9431,1.007
1.059000,-0.0653,0.3545,0.9262,0.994
1.059000,-0.0685,0.3621,0.9123,0.984
1.060000,-0.0714,0.3667,0.8925,0.968
1.060000,-0.0709,0.3706,0.8791,0.957
1.060000,-0.0697,0.3714,0.8598,0.939
1.061000,-0.0666,0.3728,0.8412,0.923
1.061000,-0.0607,0.3706,0.8298,0.911
1.061000,-0.0609,0.3697,0.8222,0.904
1.061000,-0.0558,0.3655,0.8246,0.904
1.062000,-0.0495,0.3655,0.8391,0.917
1.062000,-0.0407,0.3618,0.8549,0.929
1.062000,-0.0409,0.3584,0.8774,0.949
1.063000,-0.0385,0.3487,0.8996,0.966
1.063000,-0.0353,0.3433,0.9260,0.988
1.064000,-0.0380,0.3391,0.9458,1.005
1.064000,-0.0399,0.3299,0.9624,1.018
1.064000,-0.0404,0.3282,0.9760,1.031
1.064000,-0.0382,0.3252,0.9877,1.041
1.064000,-0.0341,0.3257,0.9968,1.049
1.065000,-0.0419,0.3252,0.9987,1.051
1.065000,-0.0492,0.3211,0.9997,1.051
1.065000,-0.0526,0.3250,0.9897,1.043
1.069000,-0.0597,0.3274,0.9829,1.038
1.070000,-0.0636,0.3262,0.9709,1.026
1.074000,-0.0683,0.3330,0.9584,1.017
1.089000,-0.0734,0.3308,0.9433,1.002
1.089000,-0.0751,0.3355,0.9252,0.987
1.100000,-0.0800,0.3384,0.9074,0.972
1.100000,-0.0849,0.3411,0.8952,0.962
1.101000,-0.0890,0.3399,0.8835,0.951
1.107000,-0.0876,0.3406,0.8808,0.948
1.108000,-0.0851,0.3394,0.8815,0.948
1.115000,-0.0844,0.3355,0.8879,0.953
1.120000,-0.0793,0.3369,0.9050,0.969
1.122000,-0.0683,0.3362,0.9262,0.988
1.127000,-0.0612,0.3328,0.9489,1.007
1.132000,-0.0578,0.3303,0.9619,1.019
1.137000,-0.0548,0.3286,0.9689,1.025
1.142000,-0.0568,0.3286,0.9751,1.031
1.147000,-0.0504,0.3303,0.9709,1.027
1.152000,-0.0534,0.3325,0.9621,1.019
1.157000,-0.0500,0.3299,0.9555,1.012
1.164000,-0.0546,0.3325,0.9509,1.009
1.166000,-0.0597,0.3345,0.9421,1.001
1.171000,-0.0631,0.3367,0.9357,0.996
1.176000,-0.0690,0.3426,0.9245,0.988
1.183000,-0.0700,0.3445,0.9165,0.982
1.185000,-0.0753,0.3462,0.9084,0.975
1.190000,-0.0766,0.3506,0.9025,0.971
1.197000,-0.0744,0.3531,0.8998,0.969
1.200000,-0.0805,0.3511,0.8913,0.961
1.205000,-0.0807,0.3516,0.8898,0.960
1.210000,-0.0724,0.3528,0.8857,0.956
1.215000,-0.0712,0.3491,0.8820,0.951
1.220000,-0.0729,0.3499,0.8898,0.959
1.225000,-0.0673,0.3482,0.8969,0.964
1.229000,-0.0666,0.3423,0.9038,0.969
1.234000,-0.0590,0.3391,0.9169,0.979
1.240000,-0.0626,0.3340,0.9245,0.985
1.246000,-0.0670,0.3325,0.9323,0.992
1.250000,-0.0712,0.3316,0.9396,0.999
1.254000,-0.0758,0.3343,0.9472,1.007
1.259000,-0.0749,0.3335,0.9548,1.014
1.264000,-0.0790,0.3328,0.9619,1.021
1.268000,-0.0861,0.3357,0.9646,1.025
1.273000,-0.0883,0.3379,0.9724,1.033
1.278000,-0.0880,0.3362,0.9755,1.036
1.284000,-0.0834,0.3389,0.9753,1.036
1.288000,-0.0727,0.3367,0.9753,1.034
1.293000,-0.0631,0.3365,0.9711,1.030
1.298000,-0.0614,0.3343,0.9670,1.025
1.303000,-0.0551,0.3377,0.9594,1.019
1.308000,-0.0553,0.3416,0.9472,1.008
1.323000,-0.0563,0.3416,0.9355,0.997
1.324000,-0.0592,0.3482,0.9318,0.997
1.324000,-0.0658,0.3523,0.9277,0.995
1.327000,-0.0666,0.3545,0.9243,0.992
1.334000,-0.0741,0.3606,0.9291,0.999
1.337000,-0.0800,0.3596,0.9362,1.006
1.342000,-0.0814,0.3677,0.9396,1.012
1.347000,-0.0812,0.3665,0.9472,1.019
1.351000,-0.0780,0.3662,0.9558,1.027
1.356000,-0.0797,0.3645,0.9621,1.032
1.361000,-0.0810,0.3653,0.9675,1.037
1.366000,-0.0812,0.3638,0.9716,1.041
1.371000,-0.0868,0.3599,0.9760,1.044
1.376000,-0.0814,0.3601,0.9794,1.047
1.381000,-0.0871,0.3584,0.9804,1.048
1.386000,-0.0963,0.3560,0.9799,1.047
1.391000,-0.1017,0.3526,0.9807,1.047
1.398000,-0.1024,0.3521,0.9807,1.047
1.401000,-0.1090,0.3513,0.9838,1.050
1.405000,-0.1068,0.3521,0.9826,1.049
1.410000,-0.1066,0.3487,0.9807,1.046
1.415000,-0.1037,0.3474,0.9770,1.042
1.420000,-0.1042,0.3509,0.9729,1.039
1.425000,-0.1073,0.3477,0.9663,1.033
1.442000,-0.1078,0.3526,0.9538,1.023
1.443000,-0.1098,0.3548,0.9470,1.017
1.444000,-0.1103,0.3587,0.9411,1.013
1.445000,-0.1173,0.3618,0.9357,1.010
1.450000,-0.1195,0.3667,0.9279,1.005
1.457000,-0.1234,0.3728,0.9270,1.007
1.459000,-0.1239,0.3784,0.9226,1.005
1.467000,-0.1222,0.3826,0.9179,1.002
1.469000,-0.1212,0.3843,0.9194,1.004
1.474000,-0.1076,0.3860,0.9255,1.009
1.479000,-0.1000,0.3811,0.9255,1.006
1.483000,-0.0905,0.3782,0.9343,1.012
1.488000,-0.0824,0.3755,0.9377,1.013
1.493000,-0.0766,0.3750,0.9382,1.013
1.498000,-0.0717,0.3741,0.9331,1.008
1.503000,-0.0744,0.3723,0.9279,1.003
1.508000,-0.0741,0.3711,0.9250,0.999
1.512000,-0.0802,0.3743,0.9189,0.995
1.517000,-0.0844,0.3753,0.9138,0.991
1.522000,-0.0922,0.3799,0.9143,0.994
1.527000,-0.0910,0.3831,0.9074,0.989
1.542000,-0.0907,0.3843,0.9042,0.987
1.543000,-0.0890,0.3868,0.9045,0.988
