time,gFx,gFy,gFz,TgF
0.269000,-0.1134,0.7073,0.7155,1.012
0.270000,-0.1093,0.7142,0.7653,1.052
0.271000,-0.0888,0.7203,0.8015,1.081
0.272000,-0.0658,0.7193,0.8266,1.098
0.272000,-0.0395,0.7149,0.8364,1.101
0.273000,-0.0260,0.7132,0.8347,1.098
0.274000,-0.0185,0.7073,0.8278,1.089
0.274000,-0.0163,0.7032,0.8178,1.079
0.275000,-0.0233,0.6998,0.8056,1.067
0.276000,-0.0373,0.6942,0.7888,1.051
0.276000,-0.0504,0.6878,0.7646,1.030
0.277000,-0.0636,0.6812,0.7426,1.010
0.277000,-0.0802,0.6751,0.7214,0.991
0.278000,-0.0902,0.6778,0.7065,0.983
0.279000,-0.1042,0.6783,0.6872,0.971
0.279000,-0.1169,0.6824,0.6750,0.967
0.280000,-0.1254,0.6832,0.6723,0.967
0.281000,-0.1232,0.6878,0.6650,0.965
0.281000,-0.1195,0.6924,0.6586,0.963
0.282000,-0.1120,0.6949,0.6569,0.963
0.282000,-0.1056,0.6968,0.6554,0.962
0.283000,-0.0985,0.6927,0.6672,0.967
0.284000,-0.0932,0.6961,0.6781,0.976
0.284000,-0.0824,0.6927,0.7072,0.993
0.285000,-0.0644,0.6939,0.7577,1.029
0.286000,-0.0365,0.6927,0.7914,1.052
0.286000,-0.0199,0.6920,0.8139,1.068
0.287000,-0.0119,0.6863,0.8286,1.076
0.288000,-0.0067,0.6739,0.8276,1.067
0.288000,-0.0072,0.6678,0.8151,1.054
0.289000,-0.0160,0.6629,0.7963,1.036
0.289000,-0.0202,0.6622,0.7819,1.025
0.289000,-0.0272,0.6636,0.7658,1.014
0.289000,-0.0343,0.6617,0.7409,0.994
0.290000,-0.0390,0.6595,0.7262,0.982
0.290000,-0.0443,0.6629,0.7104,0.973
0.290000,-0.0468,0.6612,0.6943,0.960
0.291000,-0.0507,0.6609,0.6855,0.954
0.291000,-0.0534,0.6680,0.6845,0.958
0.291000,-0.0617,0.6697,0.6755,0.953
0.291000,-0.0695,0.6744,0.6720,0.955
0.292000,-0.0736,0.6829,0.6696,0.959
0.292000,-0.0685,0.6861,0.6733,0.964
0.292000,-0.0624,0.6876,0.6694,0.962
0.293000,-0.0536,0.6910,0.6672,0.962
0.293000,-0.0436,0.6893,0.6691,0.962
0.293000,-0.0329,0.6868,0.6764,0.965
0.293000,-0.0253,0.6834,0.6845,0.968
0.294000,-0.0114,0.6758,0.6938,0.969
0.294000,-0.0006,0.6722,0.7062,0.975
0.294000,0.0021,0.6714,0.7177,0.983
0.295000,0.0074,0.6683,0.7409,0.998
0.295000,0.0148,0.6697,0.7612,1.014
0.295000,0.0157,0.6627,0.7866,1.029
0.295000,0.0152,0.6541,0.8112,1.042
0.296000,0.0187,0.6502,0.8234,1.049
0.296000,0.0040,0.6465,0.8273,1.050
0.296000,-0.0158,0.6417,0.8173,1.039
0.297000,-0.0773,0.6351,0.7790,1.008
0.297000,-0.1134,0.6519,0.7101,0.971
0.297000,-0.1327,0.6822,0.7270,1.006
0.297000,-0.1410,0.6856,0.7243,1.007
0.302000,-0.1208,0.6714,0.7126,0.987
0.303000,-0.0731,0.6595,0.7021,0.966
0.312000,0.0082,0.6492,0.6972,0.953
0.313000,0.0548,0.6368,0.7092,0.955
0.318000,0.1168,0.6556,0.7223,0.982
0.332000,0.1283,0.6693,0.7526,1.015
0.333000,0.1185,0.6839,0.7778,1.042
0.334000,0.1014,0.6956,0.7944,1.061
0.337000,0.0895,0.6993,0.7995,1.066
0.342000,0.0829,0.6998,0.7953,1.063
0.347000,0.0839,0.6986,0.7946,1.061
0.352000,0.0821,0.6912,0.7951,1.057
0.368000,0.0821,0.6866,0.7963,1.055
0.369000,0.0821,0.6768,0.7978,1.049
0.370000,0.0804,0.6724,0.8032,1.051
0.374000,0.0865,0.6634,0.8078,1.049
0.385000,0.0944,0.6585,0.8156,1.053
0.386000,0.0953,0.6531,0.8210,1.053
0.387000,0.0958,0.6512,0.8288,1.058
0.393000,0.0983,0.6522,0.8373,1.066
0.396000,0.1005,0.6580,0.8452,1.076
0.401000,0.1000,0.6566,0.8481,1.077
0.405000,0.0873,0.6575,0.8444,1.074
0.410000,0.0726,0.6522,0.8322,1.060
0.415000,0.0511,0.6475,0.8134,1.041
0.420000,0.0311,0.6395,0.7939,1.020
0.425000,0.0072,0.6302,0.7717,0.996
0.430000,-0.0126,0.6307,0.7538,0.983
0.434000,-0.0324,0.6204,0.7297,0.958
0.439000,-0.0561,0.6163,0.7077,0.940
0.445000,-0.0785,0.6133,0.6899,0.926
0.449000,-0.0966,0.6119,0.6708,0.913
0.454000,-0.1125,0.6070,0.6550,0.900
0.466000,-0.1220,0.6080,0.6479,0.897
0.467000,-0.1227,0.6058,0.6467,0.895
0.469000,-0.1171,0.6053,0.6430,0.891
0.476000,-0.1190,0.6043,0.6374,0.886
0.484000,-0.1183,0.6021,0.6403,0.887
0.485000,-0.1142,0.6111,0.6425,0.894
0.490000,-0.1105,0.6160,0.6491,0.902
0.494000,-0.1027,0.6277,0.6593,0.916
0.498000,-0.0998,0.6370,0.6647,0.926
0.503000,-0.0993,0.6417,0.6713,0.934
0.509000,-0.0924,0.6458,0.6755,0.939
0.513000,-0.0878,0.6544,0.6816,0.949
0.517000,-0.0780,0.6588,0.6750,0.946
0.522000,-0.0705,0.6607,0.6716,0.945
0.528000,-0.0683,0.6612,0.6684,0.943
0.532000,-0.0695,0.6592,0.6655,0.939
0.537000,-0.0712,0.6583,0.6628,0.937
0.551000,-0.0753,0.6583,0.6620,0.937
0.552000,-0.0753,0.6568,0.6664,0.939
0.553000,-0.0751,0.6544,0.6742,0.943
0.557000,-0.0690,0.6529,0.6796,0.945
0.581000,-0.0644,0.6487,0.6874,0.947
0.582000,-0.0607,0.6400,0.6960,0.947
0.582000,-0.0543,0.6304,0.7033,0.946
0.582000,-0.0553,0.6172,0.7094,0.942
0.583000,-0.0575,0.6109,0.7145,0.942
0.585000,-0.0622,0.6067,0.7201,0.944
0.592000,-0.0697,0.6058,0.7297,0.951
0.595000,-0.0819,0.6070,0.7331,0.955
0.600000,-0.0890,0.6092,0.7377,0.961
0.605000,-0.0937,0.6165,0.7367,0.965
0.610000,-0.0981,0.6243,0.7367,0.971
0.615000,-0.0966,0.6343,0.7297,0.972
0.620000,-0.0993,0.6483,0.7211,0.975
0.626000,-0.1024,0.6553,0.7160,0.976
0.630000,-0.1010,0.6712,0.7101,0.982
0.636000,-0.0971,0.6790,0.7067,0.985
0.640000,-0.0897,0.6902,0.7055,0.991
0.646000,-0.0780,0.6966,0.7006,0.991
0.649000,-0.0641,0.6995,0.6940,0.987
0.654000,-0.0470,0.6978,0.6908,0.983
0.670000,-0.0287,0.6998,0.6901,0.983
0.671000,-0.0172,0.6983,0.6945,0.985
0.671000,-0.0065,0.6959,0.7004,0.987
0.674000,0.0008,0.6912,0.7084,0.990
0.679000,0.0006,0.6878,0.7099,0.988
0.683000,-0.0062,0.6844,0.7136,0.989
0.689000,-0.0165,0.6771,0.7172,0.986
0.698000,-0.0311,0.6751,0.7221,0.989
0.699000,-0.0497,0.6714,0.7270,0.991
0.703000,-0.0644,0.6729,0.7377,1.001
0.710000,-0.0795,0.6712,0.7446,1.006
0.713000,-0.0890,0.6788,0.7536,1.018
0.718000,-0.0983,0.6773,0.7590,1.022
0.722000,-0.1064,0.6761,0.7634,1.025
0.728000,-0.1088,0.6766,0.7665,1.028
0.732000,-0.1132,0.6751,0.7663,1.028
0.737000,-0.1186,0.6729,0.7639,1.025
0.753000,-0.1176,0.6744,0.7607,1.023
0.754000,-0.1186,0.6771,0.7590,1.024
0.754000,-0.1200,0.6817,0.7582,1.027
0.756000,-0.1142,0.6863,0.7468,1.021
0.762000,-0.1090,0.6932,0.7372,1.018
0.769000,-0.0995,0.7005,0.7275,1.015
0.770000,-0.0917,0.7032,0.7206,1.011
0.783000,-0.0861,0.7132,0.7150,1.014
0.785000,-0.0871,0.7154,0.7111,1.012
0.785000,-0.0888,0.7269,0.7128,1.022
0.791000,-0.0932,0.7349,0.7126,1.028
0.796000,-0.0983,0.7349,0.7155,1.030
0.800000,-0.1034,0.7374,0.7209,1.036
0.805000,-0.1129,0.7379,0.7260,1.041
0.810000,-0.1142,0.7313,0.7287,1.039
0.815000,-0.1225,0.7230,0.7297,1.034
0.820000,-0.1244,0.7139,0.7353,1.032
0.824000,-0.1237,0.7022,0.7346,1.024
0.829000,-0.1264,0.6910,0.7387,1.019
0.834000,-0.1261,0.6856,0.7414,1.018
0.839000,-0.1269,0.6797,0.7475,1.018
0.853000,-0.1327,0.6754,0.7494,1.018
0.854000,-0.1430,0.6771,0.7573,1.026
0.854000,-0.1435,0.6788,0.7619,1.030
0.859000,-0.1501,0.6766,0.7653,1.032
0.863000,-0.1510,0.6824,0.7724,1.042
0.868000,-0.1457,0.6883,0.7758,1.047
0.873000,-0.1376,0.6851,0.7763,1.044
0.878000,-0.1261,0.6905,0.7778,1.048
0.882000,-0.1056,0.6939,0.7822,1.051
0.887000,-0.0846,0.6956,0.7809,1.049
0.893000,-0.0658,0.6956,0.7841,1.050
0.897000,-0.0519,0.6932,0.7848,1.048
0.902000,-0.0399,0.6905,0.7870,1.048
0.907000,-0.0329,0.6912,0.7890,1.049
0.912000,-0.0316,0.6856,0.7934,1.049
0.916000,-0.0448,0.6841,0.8076,1.059
0.922000,-0.0670,0.6817,0.8286,1.075
0.927000,-0.0858,0.6751,0.8444,1.085
0.931000,-0.1007,0.6734,0.8613,1.098
0.936000,-0.1139,0.6707,0.8784,1.111
0.941000,-0.1286,0.6624,0.8940,1.120
0.946000,-0.1357,0.6504,0.9099,1.127
0.951000,-0.1454,0.6414,0.9213,1.132
0.955000,-0.1486,0.6321,0.9333,1.137
0.970000,-0.1540,0.6319,0.9418,1.145
0.971000,-0.1567,0.6307,0.9541,1.154
0.972000,-0.1584,0.6375,0.9616,1.165
0.975000,-0.1530,0.6487,0.9677,1.175
0.980000,-0.1464,0.6590,0.9680,1.180
0.985000,-0.1315,0.6649,0.9567,1.172
0.991000,-0.1151,0.6658,0.9409,1.158
0.997000,-0.0919,0.6668,0.9267,1.145
0.999000,-0.0736,0.6646,0.9096,1.129
1.004000,-0.0641,0.6658,0.8920,1.115
1.011000,-0.0661,0.6656,0.8776,1.103
1.015000,-0.0722,0.6688,0.8654,1.096
1.020000,-0.0932,0.6827,0.8588,1.101
1.024000,-0.1200,0.6893,0.8571,1.106
1.029000,-0.1454,0.7061,0.8566,1.120
1.034000,-0.1713,0.7069,0.8603,1.127
1.039000,-0.1874,0.7000,0.8603,1.125
1.054000,-0.1918,0.6905,0.8618,1.121
1.055000,-0.1886,0.6751,0.8610,1.110
1.055000,-0.1791,0.6566,0.8652,1.101
1.058000,-0.1647,0.6365,0.8659,1.087
1.063000,-0.1559,0.6275,0.8735,1.087
1.068000,-0.1381,0.6216,0.8793,1.086
1.075000,-0.1227,0.6160,0.8818,1.083
1.078000,-0.1061,0.6114,0.8808,1.077
1.083000,-0.0880,0.6011,0.8759,1.066
1.088000,-0.0768,0.5892,0.8640,1.049
1.092000,-0.0590,0.5745,0.8456,1.024
1.098000,-0.0421,0.5582,0.8251,0.997
1.103000,-0.0226,0.5396,0.8066,0.971
1.108000,-0.0092,0.5230,0.7841,0.943
1.112000,-0.0080,0.5000,0.7673,0.916
1.119000,-0.0158,0.4800,0.7534,0.893
1.122000,-0.0285,0.4607,0.7460,0.877
1.129000,-0.0487,0.4478,0.7424,0.868
1.131000,-0.0722,0.4366,0.7490,0.870
1.137000,-0.0895,0.4344,0.7624,0.882
1.142000,-0.1144,0.4317,0.7800,0.899
1.153000,-0.1332,0.4278,0.7983,0.915
1.155000,-0.1483,0.4292,0.8178,0.935
1.158000,-0.1601,0.4314,0.8466,0.964
1.162000,-0.1669,0.4331,0.8762,0.992
1.173000,-0.1662,0.4327,0.9045,1.016
1.174000,-0.1628,0.4370,0.9289,1.039
1.176000,-0.1610,0.4392,0.9523,1.061
1.180000,-0.1493,0.4353,0.9711,1.075
1.185000,-0.1405,0.4383,0.9943,1.096
1.190000,-0.1259,0.4414,1.0112,1.111
1.195000,-0.1073,0.4419,1.0256,1.122
1.200000,-0.0907,0.4444,1.0378,1.133
1.204000,-0.0712,0.4449,1.0412,1.135
1.211000,-0.0509,0.4473,1.0393,1.133
1.215000,-0.0387,0.4446,1.0363,1.128
1.219000,-0.0214,0.4446,1.0224,1.115
1.224000,-0.0102,0.4414,1.0056,1.098
1.229000,-0.0045,0.4397,0.9816,1.076
1.234000,-0.0033,0.4339,0.9533,1.047
1.239000,-0.0023,0.4300,0.9248,1.020
1.244000,-0.0009,0.4248,0.8972,0.993
1.250000,-0.0031,0.4209,0.8703,0.967
1.253000,-0.0114,0.4165,0.8456,0.943
1.258000,-0.0204,0.4095,0.8239,0.920
1.270000,-0.0343,0.4099,0.8039,0.903
1.271000,-0.0448,0.4095,0.7829,0.885
1.272000,-0.0612,0.4107,0.7712,0.876
1.290000,-0.0807,0.4158,0.7626,0.872
1.292000,-0.1017,0.4126,0.7629,0.873
1.293000,-0.1205,0.4141,0.7687,0.881
1.293000,-0.1254,0.4170,0.7765,0.890
1.302000,-0.1295,0.4175,0.7914,0.904
1.303000,-0.1242,0.4161,0.7993,0.910
1.306000,-0.1186,0.4187,0.8102,0.920
1.312000,-0.1125,0.4178,0.8166,0.924
1.316000,-0.1083,0.4153,0.8178,0.924
1.321000,-0.1034,0.4141,0.8171,0.922
1.328000,-0.0963,0.4151,0.8146,0.919
1.330000,-0.0868,0.4134,0.8032,0.907
1.335000,-0.0834,0.4170,0.7875,0.895
1.340000,-0.0829,0.4207,0.7702,0.882
1.345000,-0.0773,0.4283,0.7526,0.869
1.350000,-0.0644,0.4346,0.7302,0.852
1.355000,-0.0553,0.4400,0.7114,0.838
1.370000,-0.0514,0.4439,0.6948,0.826
1.372000,-0.0504,0.4427,0.6781,0.811
1.372000,-0.0546,0.4419,0.6657,0.801
1.375000,-0.0617,0.4466,0.6567,0.797
1.395000,-0.0700,0.4480,0.6532,0.795
1.397000,-0.0800,0.4483,0.6508,0.794
1.397000,-0.0917,0.4534,0.6520,0.799
1.398000,-0.0990,0.4544,0.6584,0.806
1.400000,-0.1098,0.4551,0.6689,0.816
1.405000,-0.1112,0.4588,0.6769,0.825
1.409000,-0.1100,0.4598,0.6891,0.836
1.414000,-0.1044,0.4642,0.6989,0.845
1.418000,-0.0946,0.4668,0.7038,0.850
1.423000,-0.0810,0.4715,0.7057,0.853
1.430000,-0.0717,0.4771,0.7050,0.854
1.433000,-0.0724,0.4805,0.7040,0.855
1.438000,-0.0675,0.4876,0.7055,0.860
1.444000,-0.0668,0.4954,0.7104,0.869
1.447000,-0.0653,0.5035,0.7179,0.879
1.453000,-0.0641,0.5083,0.7245,0.887
1.458000,-0.0607,0.5179,0.7294,0.897
1.471000,-0.0634,0.5245,0.7321,0.903
1.472000,-0.0656,0.5340,0.7399,0.915
1.473000,-0.0617,0.5391,0.7414,0.919
1.493000,-0.0631,0.5420,0.7424,0.921
1.495000,-0.0624,0.5433,0.7419,0.922
1.496000,-0.0675,0.5499,0.7380,0.923
1.497000,-0.0746,0.5491,0.7346,0.920
1.497000,-0.0900,0.5533,0.7277,0.919
1.501000,-0.1064,0.5594,0.7228,0.920
1.506000,-0.1220,0.5589,0.7226,0.922
1.512000,-0.1391,0.5599,0.7245,0.926
1.516000,-0.1503,0.5589,0.7262,0.929
1.520000,-0.1620,0.5628,0.7365,0.941
1.525000,-0.1762,0.5679,0.7531,0.960
1.531000,-0.1877,0.5730,0.7739,0.981
1.536000,-0.1925,0.5806,0.7983,1.006
1.541000,-0.1860,0.5870,0.8232,1.028
1.547000,-0.1786,0.5989,0.8517,1.056
1.550000,-0.1591,0.6075,0.8779,1.079
1.555000,-0.1425,0.6170,0.8981,1.099
1.560000,-0.1154,0.6277,0.9196,1.119
1.577000,-0.0895,0.6407,0.9387,1.140
1.579000,-0.0651,0.6497,0.9516,1.154
1.580000,-0.0470,0.6570,0.9628,1.167
1.580000,-0.0355,0.6641,0.9653,1.172
1.584000,-0.0358,0.6739,0.9631,1.176
1.589000,-0.0416,0.6702,0.9626,1.174
1.593000,-0.0548,0.6673,0.9614,1.172
1.608000,-0.0773,0.6617,0.9597,1.168
1.609000,-0.0985,0.6546,0.9594,1.166
1.610000,-0.1151,0.6395,0.9597,1.159
1.623000,-0.1286,0.6214,0.9599,1.151
1.625000,-0.1476,0.6085,0.9689,1.154
1.625000,-0.1564,0.5918,0.9780,1.154
1.629000,-0.1667,0.5792,0.9831,1.153
1.632000,-0.1752,0.5723,0.9919,1.158
1.638000,-0.1781,0.5699,1.0078,1.171
1.643000,-0.1713,0.5647,1.0234,1.181
1.648000,-0.1613,0.5613,1.0346,1.188
1.652000,-0.1537,0.5611,1.0503,1.201
1.657000,-0.1447,0.5691,1.0652,1.216
1.671000,-0.1327,0.5792,1.0749,1.228
1.672000,-0.1237,0.5904,1.0808,1.238
1.673000,-0.1193,0.6036,1.0800,1.243
1.677000,-0.1125,0.6158,1.0708,1.240
1.694000,-0.1071,0.6231,1.0571,1.232
1.696000,-0.0949,0.6258,1.0378,1.216
1.696000,-0.0722,0.6241,1.0246,1.202
1.697000,-0.0443,0.6197,1.0163,1.191
1.701000,-0.0133,0.6077,1.0107,1.179
1.706000,0.0116,0.5992,1.0109,1.175
1.710000,0.0296,0.5914,1.0210,1.180
1.715000,0.0436,0.5799,1.0344,1.187
1.720000,0.0484,0.5621,1.0454,1.188
1.725000,0.0445,0.5398,1.0634,1.193
1.731000,0.0333,0.5196,1.0749,1.194
1.735000,0.0248,0.4903,1.0800,1.186
1.740000,0.0150,0.4561,1.0781,1.171
1.747000,0.0016,0.4214,1.0771,1.157
1.750000,-0.0158,0.3875,1.0742,1.142
1.755000,-0.0311,0.3626,1.0691,1.129
1.760000,-0.0531,0.3482,1.0627,1.120
1.773000,-0.0719,0.3416,1.0529,1.109
1.774000,-0.0993,0.3518,1.0446,1.107
1.776000,-0.1203,0.3675,1.0305,1.101
1.794000,-0.1317,0.3841,1.0200,1.098
1.795000,-0.1352,0.4075,1.0070,1.095
1.795000,-0.1222,0.4234,0.9895,1.083
1.796000,-0.1032,0.4422,0.9636,1.065
1.798000,-0.0780,0.4529,0.9343,1.041
1.803000,-0.0563,0.4583,0.8913,1.004
1.808000,-0.0280,0.4627,0.8503,0.968
1.813000,-0.0043,0.4712,0.8080,0.935
1.818000,0.0204,0.4837,0.7741,0.913
1.823000,0.0333,0.4981,0.7477,0.899
1.830000,0.0397,0.5137,0.7243,0.889
1.832000,0.0387,0.5242,0.7096,0.883
1.837000,0.0362,0.5296,0.7016,0.880
1.842000,0.0394,0.5337,0.7065,0.886
1.850000,0.0423,0.5323,0.7219,0.898
1.852000,0.0463,0.5289,0.7385,0.909
1.857000,0.0465,0.5201,0.7607,0.923
1.876000,0.0477,0.5039,0.7870,0.936
1.877000,0.0460,0.4842,0.8129,0.947
1.878000,0.0379,0.4629,0.8349,0.955
1.881000,0.0287,0.4385,0.8564,0.963
1.881000,0.0077,0.4117,0.8730,0.965
1.886000,-0.0102,0.3858,0.8937,0.974
1.890000,-0.0351,0.3648,0.9128,0.984
1.900000,-0.0592,0.3516,0.9328,0.999
1.901000,-0.0893,0.3338,0.9426,1.004
1.905000,-0.1144,0.3230,0.9445,1.005
1.910000,-0.1313,0.3133,0.9431,1.002
1.918000,-0.1391,0.3050,0.9411,0.999
1.921000,-0.1381,0.2989,0.9411,0.997
